text,title,label,type
"icture; let me see. I think, If I had such a tire, this face of mine Were full as lovely as is this of hers; And yet",THE TWO GENTLEMEN OF VERONA,0,train
"it, Or voluntary dotage of some mistress, Convinced or supplied them, cannot choose But they must blab- OTHELLO.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"laughs. O gentle Romeo, If thou dost love, pronounce it faithfully. Or if thou thinkest I am too quickly won, I'll f",THE TRAGEDY OF ROMEO AND JULIET,1,train
"I may tell pale-hearted fear it lies, And sleep in spite of thunder. Thunder. Third Apparition: a Child crowned,",THE TRAGEDY OF MACBETH,0,train
"r Lear, Fool, and Gentleman. Lear. 'Tis strange that they should so depart from home, And not send back my messenger.",THE TRAGEDY OF KING LEAR,1,train
in Dunsinane and will endure Our setting down before't. MALCOLM. 'Tis his main hope; For where there is advantage to,THE TRAGEDY OF MACBETH,1,train
"For I have need of many orisons To move the heavens to smile upon my state, Which, well thou knowest, is cross and fu",THE TRAGEDY OF ROMEO AND JULIET,1,train
"? CASCA. Marry, before he fell down, when he perceived the common herd was glad he refused the crown, he plucked me ope hi",THE TRAGEDY OF JULIUS CAESAR,1,train
"find a barefoot brother out, One of our order, to associate me Here in this city visiting the sick, And finding him",THE TRAGEDY OF ROMEO AND JULIET,1,train
"ear, So soon forsaken? Young men's love then lies Not truly in their hearts, but in their eyes. Jesu Maria! What a d",THE TRAGEDY OF ROMEO AND JULIET,1,train
"And not without desert so well reputed. DUKE. Hath he not a son? VALENTINE. Ay, my good lord; a son that well deserves T",THE TWO GENTLEMEN OF VERONA,1,train
There's no such thing: It is the bloody business which informs Thus to mine eyes. Now o'er the one half-world Nature,THE TRAGEDY OF MACBETH,0,train
"deploring dump- the night's dead silence Will well become such sweet-complaining grievance. This, or else nothing, will",THE TWO GENTLEMEN OF VERONA,0,train
"and Gave sign for me to leave you. So I did, Fearing to strengthen that impatience Which seem'd too much enkindled,",THE TRAGEDY OF JULIUS CAESAR,1,train
"Of commendations sent from Valentine, Deliver'd by a friend that came from him. ANTONIO. Lend me the letter; let me see w",THE TWO GENTLEMEN OF VERONA,0,train
"nce, which is indeed, sir, a mender of bad soles. MARULLUS. What trade, thou knave? Thou naughty knave, what trade? SECOND C",THE TRAGEDY OF JULIUS CAESAR,0,train
"e. The king-becoming graces, As justice, verity, temperance, stableness, Bounty, perseverance, mercy, lowliness, Dev",THE TRAGEDY OF MACBETH,0,train
"marry, make your loves to me; My lady is bespoke. Gon. An interlude! Alb. Thou art arm'd, Gloucester. Let the trumpet s",THE TRAGEDY OF KING LEAR,1,train
"His mind so venomously that burning shame Detains him from Cordelia. Gent. Alack, poor gentleman! Kent. Of Albany's",THE TRAGEDY OF KING LEAR,0,train
"w manifold and strong a bond The child was bound to th' father- sir, in fine, Seeing how loathly opposite I stood",THE TRAGEDY OF KING LEAR,0,train
"d not take this from report. It is, And my heart breaks at it. Lear. Read. Glou. What, with the case of eyes? Lear. O",THE TRAGEDY OF KING LEAR,1,train
idst thou but know the inly touch of love. Thou wouldst as soon go kindle fire with snow As seek to quench the fire of l,THE TWO GENTLEMEN OF VERONA,0,train
"ady, to yourself! According to your ladyship's impose, I am thus early come to know what service It is your pleasure",THE TWO GENTLEMEN OF VERONA,1,train
"Know then, I here forget all former griefs, Cancel all grudge, repeal thee home again, Plead a new state in thy unr",THE TWO GENTLEMEN OF VERONA,1,train
N. O woeful day! FOURTH CITIZEN. O traitors villains! FIRST CITIZEN. O most bloody sight! SECOND CITIZEN. We will be reven,THE TRAGEDY OF JULIUS CAESAR,0,train
"th many, either to have it sterile with idleness or manured with industry, why, the power and corrigible authority of th",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Comes from my pate as birdlime does from frieze; It plucks out brains and all. But my Muse labors, And thus she is deli",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Romeo,' Some 'Juliet,' and some 'Paris'; and all run, With open outcry, toward our monument. Prince. What fear is this",THE TRAGEDY OF ROMEO AND JULIET,0,train
". Good, good nurse, speak. Nurse. Jesu, what haste! Can you not stay awhile? Do you not see that I am out of breath? Jul",THE TRAGEDY OF ROMEO AND JULIET,1,train
oody distance That every minute of his being thrusts Against my near'st of life; and though I could With barefaced p,THE TRAGEDY OF MACBETH,1,train
"t let go, zir, without vurther 'cagion. Osw. Let go, slave, or thou diest! Edg. Good gentleman, go your gait, and let poor v",THE TRAGEDY OF KING LEAR,1,train
". MONTANO. It were well The general were put in mind of it. Perhaps he sees it not, or his good",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"r. Wife. She's not fourteen. Nurse. I'll lay fourteen of my teeth- And yet, to my teen be it spoken, I have but four-",THE TRAGEDY OF ROMEO AND JULIET,1,train
"faith. So says my master Antony. BRUTUS. Thy master is a wise and valiant Roman; I never thought him worse. Tell him,",THE TRAGEDY OF JULIUS CAESAR,0,train
inward joy enforc'd my heart to smile! My penance is to call Lucetta back And ask remission for my folly past. What,THE TWO GENTLEMEN OF VERONA,1,train
"etires. Now will I question Cassio of Bianca, A housewife that by selling her desires Buys herself bread and clothes",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Tom will throw his head at them. Avaunt, you curs! Be thy mouth or black or white, Tooth that poisons if",THE TRAGEDY OF KING LEAR,0,train
"are to blame, my lord, to rate her so. Cap. And why, my Lady Wisdom? Hold your tongue, Good Prudence. Smatter with your go",THE TRAGEDY OF ROMEO AND JULIET,1,train
"will make sick men whole. LIGARIUS. But are not some whole that we must make sick? BRUTUS. That must we also. What it is, m",THE TRAGEDY OF JULIUS CAESAR,1,train
she respect not words: Dumb jewels often in their silent kind More than quick words do move a woman's mind. DUKE. But,THE TWO GENTLEMEN OF VERONA,1,train
"will rust them. Good signior, you shall more command with years Than with your weapons. BRABANTIO. O thou foul thief,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"till blush, as thinking their own kisses sin; But Romeo may not- he is banished. This may flies do, when I from this mus",THE TRAGEDY OF ROMEO AND JULIET,1,train
"d cowards and men cautelous, Old feeble carrions and such suffering souls That welcome wrongs; unto bad causes swear",THE TRAGEDY OF JULIUS CAESAR,1,train
"thy rival. O thou senseless form, Thou shalt be worshipp'd, kiss'd, lov'd, and ador'd! And were there sense in his idola",THE TWO GENTLEMEN OF VERONA,0,train
"ot wisely but too well; Of one not easily jealous, but, being wrought, Perplex'd in the extreme; of one whose hand,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"your servant. PROTEUS. My duty will I boast of, nothing else. SILVIA. And duty never yet did want his meed. Servant, you",THE TWO GENTLEMEN OF VERONA,0,train
"r bare words. Enter DUKE SILVIA. No more, gentlemen, no more. Here comes my father. DUKE. Now",THE TWO GENTLEMEN OF VERONA,1,train
"the lark, the herald of the morn; No nightingale. Look, love, what envious streaks Do lace the severing clouds in yonde",THE TRAGEDY OF ROMEO AND JULIET,0,train
", sir! friend! Hear you, sir? Speak!- Thus might he pass indeed. Yet he revives. What are you, sir? Glou. Away, and",THE TRAGEDY OF KING LEAR,0,train
ds; But he that filches from me my good name Robs me of that which not enriches him And makes me poor indeed. OTHE,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ground, with his own tears made drunk. Nurse. O, he is even in my mistress' case, Just in her case! Friar. O woeful symp",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ul be instructed. Mark me with what violence she first loved the Moor, but for bragging and telling her fantastical lies",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Horrible sight! Now I see 'tis true; For the blood-bolter'd Banquo smiles upon me, And points at them for his. What,",THE TRAGEDY OF MACBETH,1,train
"ll thing unbecoming. MACBETH. Tonight we hold a solemn supper, sir, And I'll request your presence. BANQUO. Let your Hig",THE TRAGEDY OF MACBETH,1,train
"well. BRABANTIO. Look to her, Moor, if thou hast eyes to see; She has deceived her father, and may thee.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"kiss, and I'll descend. He goeth down. Jul. Art thou gone so, my lord, my lo",THE TRAGEDY OF ROMEO AND JULIET,0,train
"all have reason To show the love and duty that I bear you With franker spirit. Therefore, as I am bound, Receive it",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"I.- But what art thou That hast this fortune on me? If thou'rt noble, I do forgive thee. Edg. Let's exchange charity",THE TRAGEDY OF KING LEAR,1,train
"ble, double, toil and trouble; Fire burn and cauldron bubble. SECOND WITCH. Cool it with a baboon's blood, Then the ch",THE TRAGEDY OF MACBETH,1,train
"him at his peril. OTHELLO. Hold your hands, Both you of my inclining and the rest. Were it my cue to",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
nature Prizes the virtue that appears in Cassio And looks not on his evils. Is not this true?,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Exit. CASSIO. Ancient, what makes he here? IAGO. Faith, he tonight hath board",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
His roguish madness Allows itself to anything. 3. Serv. Go thou. I'll fetch some flax and whites of eggs To apply to,THE TRAGEDY OF KING LEAR,1,train
"us, Dardanius, Clitus, Strato, and Volumnius. BRUTUS. Come, poor remains of friends, rest on this rock. CLITUS. Statilius s",THE TRAGEDY OF JULIUS CAESAR,1,train
"e's for a king, thou art poor enough. What wouldst thou? Kent. Service. Lear. Who wouldst thou serve? Kent. You. Le",THE TRAGEDY OF KING LEAR,1,train
"carpenter. MARULLUS. Where is thy leather apron and thy rule? What dost thou with thy best apparel on? You, sir, what",THE TRAGEDY OF JULIUS CAESAR,0,train
"Exeunt Othello and Desdemona. RODERIGO. Iago! IAGO. What say'st thou, noble heart? RODERIGO. What wi",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"art the best o' the cut-throats! Yet he's good That did the like for Fleance. If thou didst it, Thou art the nonpareil.",THE TRAGEDY OF MACBETH,1,train
"knights? 'Tis politic and safe to let him keep At point a hundred knights; yes, that on every dream, Each buzz, e",THE TRAGEDY OF KING LEAR,1,train
"ITIZEN. Are you a married man or a bachelor? SECOND CITIZEN. Answer every man directly. FIRST CITIZEN. Ay, and briefly. FO",THE TRAGEDY OF JULIUS CAESAR,1,train
and Livia; Signior Valentio and His cousin Tybalt; Lucio and the lively Helena.' [Gives back the paper.] A fai,THE TRAGEDY OF ROMEO AND JULIET,0,train
"ernment, Shall, stiff and stark and cold, appear like death; And in this borrowed likeness of shrunk death Thou shal",THE TRAGEDY OF ROMEO AND JULIET,0,train
"Whom love hath turn'd almost the wrong side out, To Desdemona hath tonight caroused Potations pottle-deep; and he's",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"ep who have died holily in their beds. LADY MACBETH. Wash your hands, put on your nightgown, look not so pale. I tell",THE TRAGEDY OF MACBETH,0,train
"SDEMONA. What, my lord? OTHELLO. That he hath used thee. DESDEMONA. How? unlawfully? OTHELLO. Ay.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"love]. What in the world he is That names me traitor, villain-like he lies. Call by thy trumpet. He that dares",THE TRAGEDY OF KING LEAR,0,train
"talk with the Duke, that my charity be not of him perceived. If he ask for me, I am ill and gone to bed. Though I die",THE TRAGEDY OF KING LEAR,1,train
"rritories Longer than swiftest expedition Will give thee time to leave our royal court, By heaven! my wrath shall fa",THE TWO GENTLEMEN OF VERONA,1,train
"or for his valor, and death for his ambition. Who is here so base that would be a bondman? If any, speak, for him have I",THE TRAGEDY OF JULIUS CAESAR,0,train
"se it your Grace, on to the state affairs; I had rather to adopt a child than get it. Come hither, Moor. I here do g",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"scal, nature disclaims in thee; a tailor made thee. Corn. Thou art a strange fellow. A tailor make a man? Kent. Ay, a tailor",THE TRAGEDY OF KING LEAR,0,train
"sound, a Trumpet before him. Alb. Ask him his purposes, why he appears Upon this call o' th' trumpet. Her. What are yo",THE TRAGEDY OF KING LEAR,0,train
"te that is meant love. Cap. How, how, how, how, choplogic? What is this? 'Proud'- and 'I thank you'- and 'I thank you not'",THE TRAGEDY OF ROMEO AND JULIET,1,train
"u this challenge; mark but the penning of it. Glou. Were all the letters suns, I could not see one. Edg. [aside] I woul",THE TRAGEDY OF KING LEAR,0,train
"precedent Of Bedlam beggars, who, with roaring voices, Strike in their numb'd and mortified bare arms Pins, wood",THE TRAGEDY OF KING LEAR,0,train
see us crown'd at Scone. Flourish. Exeunt. -THE END-,THE TRAGEDY OF MACBETH,0,train
ou chid at Sir Proteus for going ungarter'd! VALENTINE. What should I see then? SPEED. Your own present folly and her pa,THE TWO GENTLEMEN OF VERONA,1,train
"now. Get you gone, And at the pit of Acheron Meet me i' the morning. Thither he Will come to know his destiny. Y",THE TRAGEDY OF MACBETH,0,train
"O. I think that one of them is hereabout, And cannot make away. IAGO. O treacherous villains! [To Lo",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"thee, If I do vow a friendship, I'll perform it To the last article. My lord shall never rest; I'll watch him tame a",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"Whiles thou, a moral fool, sit'st still, and criest 'Alack, why does he so?' Alb. See thyself, devil! Proper defo",THE TRAGEDY OF KING LEAR,0,train
"wolvish visage. Thou shalt find That I'll resume the shape which thou dost think I have cast off for ever; thou shalt,",THE TRAGEDY OF KING LEAR,1,train
"sala. BRUTUS. Ride, ride, Messala, ride, and give these bills Unto the legions on the other side. Loud alarum",THE TRAGEDY OF JULIUS CAESAR,0,train
"k'd you what the matter was, You stared upon me with ungentle looks. I urged you further; then you scratch'd your head,",THE TRAGEDY OF JULIUS CAESAR,0,train
"Since maids, in modesty, say 'No' to that Which they would have the profferer construe 'Ay.' Fie, fie, how wayward is",THE TWO GENTLEMEN OF VERONA,1,train
"o more. Sennet sounds. Enter Macbeth as King, Lady Macbeth as Queen, Lennox, Ross, Lords, Ladies, and Attendants.",THE TRAGEDY OF MACBETH,1,train
"Scene IV. The French camp. Enter, with Drum and Colours, Cordelia, Doctor, and Soldiers. Cor. Alack, 'tis he! Why, he was",THE TRAGEDY OF KING LEAR,1,train
"have a thankless child! Away, away! Exit. Alb. Now, gods that we adore, whereof comes this? Gon. Never affli",THE TRAGEDY OF KING LEAR,1,train
"lordship sent him thither: There shall he practise tilts and tournaments, Hear sweet discourse, converse with noblemen,",THE TWO GENTLEMEN OF VERONA,1,train
as a brother. Reg. That's as we list to grace him. Methinks our pleasure might have been demanded Ere you had spoke,THE TRAGEDY OF KING LEAR,0,train
"O, Romeo, that she were, O that she were An open et cetera, thou a pop'rin pear! Romeo, good night. I'll to my truckle-b",THE TRAGEDY OF ROMEO AND JULIET,1,train
om my bones my flesh be hack'd. Give me my armor. SEYTON. 'Tis not needed yet. MACBETH. I'll put it on. Send out mor,THE TRAGEDY OF MACBETH,0,train
"name obey. Enter Prince [attended], Old Montague, Capulet, their Wives, and [others]. Prince. Where",THE TRAGEDY OF ROMEO AND JULIET,0,train
"rage! Tybalt, Mercutio, the Prince expressly hath Forbid this bandying in Verona streets. Hold, Tybalt! Good Mercuti",THE TRAGEDY OF ROMEO AND JULIET,1,train
"ot wisely but too well; Of one not easily jealous, but, being wrought, Perplex'd in the extreme; of one whose hand,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"sius, yet I love him well. But wherefore do you hold me here so long? What is it that you would impart to me? If it",THE TRAGEDY OF JULIUS CAESAR,1,train
"t e'er I watch'd, and the most heaviest. Exeunt SCENE III. Under SILVIA'S window Enter EGLAMOUR EGLAMOUR. This",THE TWO GENTLEMEN OF VERONA,0,train
"t hath new robes And may not wear them. O, here comes my nurse, Enter Nurse, with cords. And she bring",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ow my warlike shield! Lay on, Macduff, And damn'd be him that first cries, ""Hold, enough!""",THE TRAGEDY OF MACBETH,1,train
"oint his slow unmoving finger at! Yet could I bear that too, well, very well; But there, where I have garner'd up my hea",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
is on my face; Else would a maiden blush bepaint my cheek For that which thou hast heard me speak to-night. Fain wo,THE TRAGEDY OF ROMEO AND JULIET,1,train
"he churchyard; yet I will adventure. [Retires.] Par. Sweet flower, with flowers thy bridal bed I strew (O woe! thy can",THE TRAGEDY OF ROMEO AND JULIET,1,train
"is more! His son is elder, sir; His son is thirty. Cap. Will you tell me that? His son was but a ward two years ago.",THE TRAGEDY OF ROMEO AND JULIET,1,train
"e to ensue; That profit's yet to come 'tween me and you. Good night. Exeunt Othello, Desdemon",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"e safe; for they were parted With foul and violent tempest. MONTANO. Pray heavens he be, For I",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ucester! Lose he his other eye? Gent. Both, both, my lord. This letter, madam, craves a speedy answer. 'Tis fro",THE TRAGEDY OF KING LEAR,0,train
"Saint Withold footed thrice the 'old; He met the nightmare, and her nine fold; Bid her alight",THE TRAGEDY OF KING LEAR,1,train
"Sleek-headed men, and such as sleep o' nights: Yond Cassius has a lean and hungry look; He thinks too much; such men",THE TRAGEDY OF JULIUS CAESAR,0,train
"e in this case, To old Freetown, our common judgment place. Once more, on pain of death, all men depart. E",THE TRAGEDY OF ROMEO AND JULIET,0,train
"[Enter Knight] How now? Where's that mongrel? Knight. He says, my lord, your daughter is not well.",THE TRAGEDY OF KING LEAR,0,train
"ou bestow on a deserving woman indeed, one that in the authority of her merit did justly put on the vouch of very malice",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"d'- Why 'silver sound'? Why 'music with her silver sound'? What say you, Simon Catling? 1. Mus. Marry, sir, because s",THE TRAGEDY OF ROMEO AND JULIET,1,train
"To rouse thee from thy bed, there art thou dead. Then, as the manner of our country is, In thy best robes uncovered o",THE TRAGEDY OF ROMEO AND JULIET,0,train
", no doubt, with reasons answer you. I come not, friends, to steal away your hearts. I am no orator, as Brutus is; B",THE TRAGEDY OF JULIUS CAESAR,0,train
"have access To breathe such vows as lovers use to swear, And she as much in love, her means much less To meet her ne",THE TRAGEDY OF ROMEO AND JULIET,1,train
Edmund. Edm. The enemy 's in view; draw up your powers. Here is the guess of their true strength and forces By dili,THE TRAGEDY OF KING LEAR,1,train
"Drink, ho!- are nothing to your English. CASSIO. Is your Englishman so expert in his drinking? IAGO. Why, he drinks you with",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"s, a word. SPEED. Master, be one of them; it's an honourable kind of thievery. VALENTINE. Peace, villain! SECOND OUTLAW. T",THE TWO GENTLEMEN OF VERONA,0,train
Exeunt. Scene V. Capulet's orchard. Enter Juliet. Jul. The clock stru,THE TRAGEDY OF ROMEO AND JULIET,1,train
"y fantasy. I have no will to wander forth of doors, Yet something leads me forth. Enter Citizen",THE TRAGEDY OF JULIUS CAESAR,0,train
onfirmations strong As proofs of holy writ; this may do something. The Moor already changes with my poison: Dangerou,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"o, and Officers. DUKE. Valiant Othello, we must straight employ you Against the general enemy Ottoman. [To Brabantio.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"akes them apt unto. Romeo is coming. Nurse. O Lord, I could have stay'd here all the night To hear good counsel. O, wh",THE TRAGEDY OF ROMEO AND JULIET,1,train
"will I go to him. He knows not yet of his honorable fortune. If you will watch his going thence, which his will fashion",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"d free condition Put into circumscription and confine For the sea's worth. But, look! What lights come yond? IAGO. Tho",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"I would fain think it were not. Glou. It is his. Edm. It is his hand, my lord; but I hope his heart is not in the cont",THE TRAGEDY OF KING LEAR,0,train
"on, My medicine, work! Thus credulous fools are caught, And many worthy and chaste dames even thus, All guiltless, m",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"nd cast you, with the waters that you lose, To temper clay. Yea, is it come to this? Let it be so. Yet have I left a d",THE TRAGEDY OF KING LEAR,1,train
"ucks it back again, So loving-jealous of his liberty. Rom. I would I were thy bird. Jul. Sweet, so would I. Yet I sh",THE TRAGEDY OF ROMEO AND JULIET,0,train
e thy cruel nails Pluck out his poor old eyes; nor thy fierce sister In his anointed flesh stick boarish fangs. T,THE TRAGEDY OF KING LEAR,0,train
"atue in pure gold, That whiles Verona by that name is known, There shall no figure at such rate be set As that of tr",THE TRAGEDY OF ROMEO AND JULIET,1,train
"gain, bright angel! for thou art As glorious to this night, being o'er my head, As is a winged messenger of heaven U",THE TRAGEDY OF ROMEO AND JULIET,1,train
"state some service, and they know't. No more of that. I pray you, in your letters, When you shall these unlucky deeds r",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"hello! Your dinner, and the generous islanders By you invited, do attend your presence. OTHELLO. I am to blame. DESD",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Proteus, to wreath your arms like a malcontent; to relish a love-song, like a robin redbreast; to walk alone, like one that",THE TWO GENTLEMEN OF VERONA,0,train
"d be crown'd: How that might change his nature, there's the question. It is the bright day that brings forth the adder",THE TRAGEDY OF JULIUS CAESAR,0,train
"hich if you with patient ears attend, What here shall miss, our toil shall strive to mend.",THE TRAGEDY OF ROMEO AND JULIET,1,train
"Marry, before your ladyship I grant, She puts her tongue a little in her heart And chides with thinking. EMILIA. You h",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"kinny lips. You should be women, And yet your beards forbid me to interpret That you are so. MACBETH. Speak, if you ca",THE TRAGEDY OF MACBETH,1,train
"my lord; Sir Valentine is coming. Exit Enter VALENTINE DUKE. Sir Valentine, whither away so",THE TWO GENTLEMEN OF VERONA,0,train
"now, what news? LADY MACBETH. He has almost supp'd. Why have you left the chamber? MACBETH. Hath he ask'd for me? LADY MA",THE TRAGEDY OF MACBETH,0,train
". It is a creature That dotes on Cassio, as 'tis the strumpet's plague To beguile many and be beguiled by one. He, w",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"less in his beard than thou hast. Thou wilt quarrel with a man for cracking nuts, having no other reason but because tho",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ithal, For it must seem their guilt. Exit. Knocking within. MACBETH. Whence is that knocking? How is't with me",THE TRAGEDY OF MACBETH,0,train
"e. Nurse. Faith, here it is. Romeo is banish'd; and all the world to nothing That he dares ne'er come back to challeng",THE TRAGEDY OF ROMEO AND JULIET,0,train
Upon his brow shame is asham'd to sit; For 'tis a throne where honour may be crown'd Sole monarch of the universal ea,THE TRAGEDY OF ROMEO AND JULIET,1,train
"he right may thrive. If ever I return to you again, I'll bring you comfort. Glou. Grace go with you, sir!",THE TRAGEDY OF KING LEAR,0,train
"at rude uncivil touch; Thou friend of an ill fashion! PROTEUS. Valentine! VALENTINE. Thou common friend, that's without",THE TWO GENTLEMEN OF VERONA,0,train
"Though last, not least in love, yours, good Trebonius. Gentlemen all- alas, what shall I say? My credit now stands o",THE TRAGEDY OF JULIUS CAESAR,1,train
"and place it for her chief virtue. SPEED. 'Item: She is proud.' LAUNCE. Out with that too; it was Eve's legacy, and cann",THE TWO GENTLEMEN OF VERONA,0,train
"for't; sure as I live, he had suffer'd for't. You shall judge. He thrusts me himself into the company of three or four",THE TWO GENTLEMEN OF VERONA,0,train
I'll knit it up in silken strings With twenty odd-conceited true-love knots- To be fantastic may become a youth Of,THE TWO GENTLEMEN OF VERONA,0,train
"loved him well; He hath not touch'd you yet. I am young, but something You may deserve of him through me, and wisdom",THE TRAGEDY OF MACBETH,0,train
"d beasts from quality and kind, Why old men, fools, and children calculate, Why all these things change from their ordin",THE TRAGEDY OF JULIUS CAESAR,0,train
"y house is not a grange. RODERIGO. Most grave Brabantio, In simple and pure soul I come to you. IAGO.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"Exeunt SCENE IV. Milan. The DUKE'S palace Enter SILVIA, VALENTINE, THURIO, and SPEED SILVIA",THE TWO GENTLEMEN OF VERONA,0,train
". I am peppered, I warrant, for this world. A plague o' both your houses! Zounds, a dog, a rat, a mouse, a cat, to scrat",THE TRAGEDY OF ROMEO AND JULIET,0,train
"tery? Thou shalt not die. Die for adultery? No. The wren goes to't, and the small gilded fly Does lecher in my si",THE TRAGEDY OF KING LEAR,1,train
"So will I turn her virtue into pitch, And out of her own goodness make the net That shall enmesh them all.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"nd hath been from his youth. Pray you, keep seat. The fit is momentary; upon a thought He will again be well. If much yo",THE TRAGEDY OF MACBETH,0,train
with these butchers! Thou art the ruins of the noblest man That ever lived in the tide of times. Woe to the hand tha,THE TRAGEDY OF JULIUS CAESAR,1,train
"is not so. Re-enter Macbeth and Lennox, with Ross. MACBETH. Had I but died an hour before this chance, I had l",THE TRAGEDY OF MACBETH,1,train
"her Thanes, and Soldiers. MALCOLM. I would the friends we miss were safe arrived. SIWARD. Some must go off, and yet, by the",THE TRAGEDY OF MACBETH,0,train
"hat wickedness I do, If this man come to good. 3. Serv. If she live long, And in the end meet the old course of deat",THE TRAGEDY OF KING LEAR,1,train
Exeunt. Scene V. Gloucester's Castle. Enter Regan and [Oswald the] St,THE TRAGEDY OF KING LEAR,0,train
"rd, And swell his sail with thine own powerful breath, That he may bless this bay with his tall ship, Make love's qu",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
that I am deceived in him. Exeunt. SCENE II. A room in the castle. Enter Othello and Emilia. OTHELLO. You h,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
Exeunt [severally]. Scene II. Another part of the heath. Storm still. Enter Lear and Fool. Lea,THE TRAGEDY OF KING LEAR,1,train
"axes late; I'll to my rest. Exeunt [all but Juliet and Nurse]. Jul. Come hither, nurse. What",THE TRAGEDY OF ROMEO AND JULIET,1,train
"war! And O you mortal engines, whose rude throats The immortal Jove's dread clamors counterfeit, Farewell! Othello's",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ERER. He needs not our mistrust, since he delivers Our offices and what we have to do To the direction just. FIRST MUR",THE TRAGEDY OF MACBETH,1,train
"annot Be call'd our mother, but our grave. Where nothing, But who knows nothing, is once seen to smile; Where sighs",THE TRAGEDY OF MACBETH,0,train
"athy! Piteous predicament! Nurse. Even so lies she, Blubb'ring and weeping, weeping and blubbering. Stand up, stan",THE TRAGEDY OF ROMEO AND JULIET,0,train
"a gentleman to a fool. THURIO. Considers she my possessions? PROTEUS. O, ay; and pities them. THURIO. Wherefore? JULIA.",THE TWO GENTLEMEN OF VERONA,0,train
"l.- Yield! Come before my father. Light, ho, here! Fly, brother.- Torches, torches!- So farewell.",THE TRAGEDY OF KING LEAR,1,train
"d To see him pass on to the Capitol. PORTIA. Thou hast some suit to Caesar, hast thou not? SOOTHSAYER. That I have, lady",THE TRAGEDY OF JULIUS CAESAR,1,train
"id to thee? OTHELLO. Why, anything; An honorable murtherer, if you will, For nought did I in hate",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ends. I have a strange infirmity, which is nothing To those that know me. Come, love and health to all; Then I'll si",THE TRAGEDY OF MACBETH,0,train
"He's married. CASSIO. To who? Re-enter Othello. IAGO. Marry,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
d murther. I lack iniquity Sometimes to do me service. Nine or ten times I had thought to have yerk'd him here under the,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"bearing our woes, We scarcely think our miseries our foes. Who alone suffers suffers most i' th' mind, Leaving fr",THE TRAGEDY OF KING LEAR,1,train
in all your daughters' hard commands. Though their injunction be to bar my doors And let this tyrannous night take hol,THE TRAGEDY OF KING LEAR,0,train
", Legitimate Edgar, I must have your land. Our father's love is to the bastard Edmund As to th' legitimate. Fine",THE TRAGEDY OF KING LEAR,0,train
