text,title,label,type
"treams, And feed the fishes with thy tender flesh. SABREN. And thinkst thou then, thou cruel homicide, That these thy deeds sha",Locrine Mucedorus by Shakespeare,1,train
"reymen, [2 Friends of the Jaylor], [3 Knights], [Nel, and other] Wenches, A Taborer, Gerrold, A Schoolmaster.) PROLOGVE. [F",The Two Noble Kinsmen by Shakespeare,1,train
"h it will deliver. [Florish.] EMILIA. Is this wynning? Oh all you heavenly powers, where is your mercy? But that your wils ha",The Two Noble Kinsmen by Shakespeare,1,train
", wilt thou wash him from his grave with tears? An if thou couldst, thou couldst not make him live. Therefore have done.",THE TRAGEDY OF ROMEO AND JULIET,0,train
"lows shows. The measure done, I'll watch her place of stand And, touching hers, make blessed my rude hand. Did my he",THE TRAGEDY OF ROMEO AND JULIET,0,train
"d upon you, Yet have I ventur'd to come seek you out And bring you where both fire and food is ready. Lear. First le",THE TRAGEDY OF KING LEAR,0,train
"ox. MACDUFF. Was it so late, friend, ere you went to bed, That you do lie so late? PORTER. Faith, sir, we were carousin",THE TRAGEDY OF MACBETH,0,train
"chide not. She whom I love now Doth grace for grace and love for love allow. The other did not so. Friar. O, she knew",THE TRAGEDY OF ROMEO AND JULIET,0,train
"occupation's gone! IAGO. Is't possible, my lord? OTHELLO. Villain, be sure thou prove my love a whore; Be sure of it. G",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"l. CAESAR. What, Brutus? CASSIUS. Pardon, Caesar! Caesar, pardon! As low as to thy foot doth Cassius fall To beg enf",THE TRAGEDY OF JULIUS CAESAR,0,train
ty in most private prayers. MILLISCENT. I'll sooner be a sinner in forsaking Mother and father. CLARE. How dost like my plot?,The Merry Devill of Edmonton by Shakespeare,1,train
"ents; mirrors are listed at http://promo.net/pg). Mac users, do NOT point and click, typing works better. Example FTP session:",The Two Noble Kinsmen by Shakespeare,1,train
"'No.' Exeunt ACT II. SCENE I. Milan. The DUKE'S palace Enter VALENTINE and SPEED SPEED. Sir, your glove.",THE TWO GENTLEMEN OF VERONA,0,train
"die, But after strange and grievous punishments Shortly inflicted upon thy bastard's head, Thou shalt be cast into the cursed s",Locrine Mucedorus by Shakespeare,1,train
"made her weep a good, For I did play a lamentable part. Madam, 'twas Ariadne passioning For Theseus' perjury and unj",THE TWO GENTLEMEN OF VERONA,0,train
"dart your blinding flames Into her scornful eyes! Infect her beauty, You fen-suck'd fogs, drawn by the pow'rful sun,",THE TRAGEDY OF KING LEAR,0,train
"cause my Art is such, that by it I may gather a knowledge of all things. SIR GODFREY. Aye, very true. CAPTAIN. A pax of all fo",The Puritaine Widdow by Shakespeare,1,train
"ime that we meet, I trust in heaven we shall each other greet. [He leaps off.] DOLL. Farewell, John Lincoln: say all what the",Sir Thomas More by Shakespeare,1,train
"ve thews and limbs like to their ancestors. But, woe the while! Our fathers' minds are dead, And we are govern'd with ou",THE TRAGEDY OF JULIUS CAESAR,0,train
"ade of this? CLOWN. I know not where he lodges, and for me to devise a lodging, and say he lies here or he lies there, wer",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"bed. MARIANA. In hope your oath is true, I leave your grace till the appointed time. [Exit Mariana.]",Fair Em by Shakespeare,1,train
ou tell me where I may find the young Romeo? Rom. I can tell you; but young Romeo will be older when you have found hi,THE TRAGEDY OF ROMEO AND JULIET,0,train
"Thou knowest my lodging. Get me ink and paper And hire posthorses. I will hence to-night. Man. I do beseech you, sir,",THE TRAGEDY OF ROMEO AND JULIET,0,train
"have none To lead their business; in which regard, Though I do hate him as I do hell pains, Yet for necessity of pre",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"piece, sword, and buckler; a crew attending.] CLOWN. Come, come; we'll tickle their turnips, we'll butter their boxes. Shall st",Sir Thomas More by Shakespeare,1,train
"is doubted he can hardly scape. COBHAM. I am sorry, my good lord, of these ill news. POWIS. This is the cause that drives me i",Sir John Oldcastle by Shakespeare,1,train
"hide his head. CASSIUS. Chastisement? BRUTUS. Remember March, the ides of March remember. Did not great Julius bleed for",THE TRAGEDY OF JULIUS CAESAR,0,train
"on to the captain, And there-- PUT. I arrest you, sir. PYE. Oh--I spoke truer then I was a ware, I must to prison indeed. PUT",The Puritaine Widdow by Shakespeare,1,train
"Enter DUKE and THURIO DUKE. Sir Thurio, fear not but that she will love you Now Valentine is banish'd from her sight. T",THE TWO GENTLEMEN OF VERONA,0,train
"you shall share; the venison is a footing. Sine Cerere and Baccho friget Venus; That is, there's a good breakfast provided for",The Merry Devill of Edmonton by Shakespeare,1,train
"of such horse and foot, As can be gathered up by any means, Make speedy rendezvous in Tuttle fields. It must be done this eveni",Sir John Oldcastle by Shakespeare,1,train
"I lost twenty lives. Help! help, ho! help! The Moor hath kill'd my mistress! Murther, murther! Enter Montano,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
". He does; he did appoint so. LENNOX. The night has been unruly. Where we lay, Our chimneys were blown down, and, as they",THE TRAGEDY OF MACBETH,0,train
"to his foe suppos'd he must complain, And she steal love's sweet bait from fearful hooks. Being held a foe, he may not",THE TRAGEDY OF ROMEO AND JULIET,0,train
"the Earl of Gloucester. Enter [Edmund the] Bastard and Curan, meeting. Edm. Save thee, Curan. Cur. And you, sir. I have be",THE TRAGEDY OF KING LEAR,0,train
"t with a rearward following Tybalt's death, 'Romeo is banished'- to speak that word Is father, mother, Tybalt, Romeo, Ju",THE TRAGEDY OF ROMEO AND JULIET,0,train
ud themselves in hideous hollow pits. The boisterous Boreas thundreth forth revenge; The stony rocks cry out on sharp revenge; T,Locrine Mucedorus by Shakespeare,1,train
"e eye on me, And what the law shall give me leave to do You shall command. HUSBAND. Look it be done: shall I want dust and lik",A Yorkshire Tragedy by Shakespeare,1,train
"but one man amongst ten thousand millions of men that is accurst, disastrous, and evilly planeted, whom Fortune beats most, who",The Puritaine Widdow by Shakespeare,1,train
"EMILIA. Alas, what cry is that? OTHELLO. That? what? EMILIA. Out, and alas! That was my",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"r'd, for we know the truth. Corn. And what confederacy have you with the traitors Late footed in the kingdom? Reg. To w",THE TRAGEDY OF KING LEAR,0,train
"n tumult; we will join with them. COBHAM. Some likelihood, I must confess, to speed; But how shall I believe this is plain trut",Sir John Oldcastle by Shakespeare,1,train
"When he doth run his course. Antonio! ANTONY. Caesar, my lord? CAESAR. Forget not in your speed, Antonio, To touch C",THE TRAGEDY OF JULIUS CAESAR,0,train
"es on. 'Tis three o'clock, and Romans, yet ere night We shall try fortune in a second fight. Exeunt. SC",THE TRAGEDY OF JULIUS CAESAR,0,train
"ill see you gone. [Exeunt towards the Temple.] Farewell, my beauteous Sister: Pyrithous, Keepe the feast full, bate not an howr",The Two Noble Kinsmen by Shakespeare,1,train
"And choose the daughter of the Theban king, Went to her devilish charms to work revenge; And raising up the triple Hecate, With",Locrine Mucedorus by Shakespeare,1,train
"Complete Works Copyright laws are changing all over the world, be sure to check the copyright laws for your country before po",Sir Thomas More by Shakespeare,1,train
"s here. FIRST CITIZEN. This Caesar was a tyrant. THIRD CITIZEN. Nay, that's certain. We are blest that Rome is rid of hi",THE TRAGEDY OF JULIUS CAESAR,0,train
"heart!-- We shall meet one day, though that now we part. SURREY. We not misdoubt, your wisdom can discern What best befits it;",Sir Thomas More by Shakespeare,1,train
Cor. Very well. Music. Doct. Please you draw near. Louder the music,THE TRAGEDY OF KING LEAR,0,train
"ghtily, I can tell you, because they brought him drunk up'oth Stage once,--as he will be horribly drunk. CORPORAL. Mass, I cann",The Puritaine Widdow by Shakespeare,1,train
ast one byte more or less. Information about Project Gutenberg (one page) We produce about two million dollars for each hour,Sir Thomas More by Shakespeare,1,train
"3. QUEEN Now for the love of him whom Iove hath markd The honour of your Bed, and for the sake Of cleere virginity, be Advoca",The Two Noble Kinsmen by Shakespeare,1,train
ll the individual works in the collection are in the public domain in the United States. If an individual work is in the public,Fair Em by Shakespeare,1,train
"l, we'll see the end. [The Irish man falls to rifle his master.] IRISHMAN. Alas, poe mester, Sir Rishard Lee, be saint Patrick",Sir John Oldcastle by Shakespeare,1,train
"the lie thou speak'st. They fight, and young Seward is slain. MACBETH. Thou wast born of woman.",THE TRAGEDY OF MACBETH,0,train
"and worthy friend, What makes your lordship thus alone in Kent, And thus disguised in this strange attire? POWIS. My Lord, an u",Sir John Oldcastle by Shakespeare,1,train
a president i'th civil law fort. SIR RAPH. How? married? HOST. Leave tricks and admiration. There's a cleanly pair of sheets,The Merry Devill of Edmonton by Shakespeare,1,train
"to and accept this ""Small Print!"" statement. If you do not, you can receive a refund of the money (if any) you paid for this et",The Two Noble Kinsmen by Shakespeare,1,train
"te, Or nature of a father to his child, That I should so be robbed of my daughter, And not unto the utmost of my",Fair Em by Shakespeare,1,train
"not the sheep: thou for wages followest thy master; thy master for wages follows not thee. Therefore, thou art a sheep.",THE TWO GENTLEMEN OF VERONA,0,train
"What would you with her, sir? LODOVICO. Who, I, my lord? OTHELLO. Ay, you did wish that I would",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
", scornes, Dispisings of our persons, and such powtings, Fitter for Girles and Schooleboyes) will be seene And quickly, yours, o",The Two Noble Kinsmen by Shakespeare,1,train
".] Nothing but death shall stay me. Enter Poet, followed by Lucilius, Titinius, and Lucius. CASSIUS. How now, what's t",THE TRAGEDY OF JULIUS CAESAR,0,train
"! Ah, Estrild, famous for thy constancy! Ill may they fare that wrought your mortal ends! [Enter Gwendoline, Thrasimachus, Mada",Locrine Mucedorus by Shakespeare,1,train
"aweth near to our pavilion. [Enter the soldiers leading in Estrild.] ESTRILD. What prince so ere, adorned with golden crown, D",Locrine Mucedorus by Shakespeare,1,train
to put my visage in. A visor for a visor! What care I What curious eye doth quote deformities? Here are the beetle,THE TRAGEDY OF ROMEO AND JULIET,0,train
"tic, This Jew, this Traitor to your majesty. COBHAM. Prelate, thou liest, even in thy greasy maw, Or whosoever twits me with th",Sir John Oldcastle by Shakespeare,1,train
"r, that all the kingdom May have due note of him, and of my land, Loyal and natural boy, I'll work the means To m",THE TRAGEDY OF KING LEAR,0,train
"h my repentant husband. HUSBAND. My dear soul, whom I too much have wrongd, For death I die, and for this have I longd. WIFE.",A Yorkshire Tragedy by Shakespeare,1,train
"debt nor no poor knight; When slanders do not live in tongues, Nor cutpurses come not to throngs;",THE TRAGEDY OF KING LEAR,0,train
". ROBERT. The better for you, sir, she is your Love-- As for the wrong, I see not how it grows. LUBECK.",Fair Em by Shakespeare,1,train
"orable Worthies of their time; Mr. John Fletcher, Gent., and Mr. William Shakspeare, Gent. Printed at London by Tho. Cotes, fo",The Two Noble Kinsmen by Shakespeare,1,train
"time To clothe mine age with angel-like perfection, Yet hath Sir Proteus, for that's his name, Made use and fair adv",THE TWO GENTLEMEN OF VERONA,0,train
"e broke his whipstocke and exclaimd against The Horses of the Sun, but whisperd too The lowdenesse of his Fury. PALAMON. Small",The Two Noble Kinsmen by Shakespeare,1,train
"d had their Epitaphes, the peoples Curses: Shall I say more? ARCITE. I would heare you still. PALAMON. Ye shall. Is there re",The Two Noble Kinsmen by Shakespeare,1,train
"I pray you, sir, go forth, And give us truth who 'tis that is arrived. SECOND GENTLEMAN. I shall.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"d be neere her, or no more. [Enter 4. Country people, & one with a garlond before them.] 1. COUNTREYMAN My Masters, ile be th",The Two Noble Kinsmen by Shakespeare,1,train
"es, so the above disclaimers and exclusions may not apply to you, and you may have other legal rights. INDEMNITY You will indem",Sir Thomas More by Shakespeare,1,train
": The match is making in the garden now; Her jointure is agreed on, and th' old men, Your fathers, mean to lanch their busy bags",The Merry Devill of Edmonton by Shakespeare,1,train
"hat should the wars do with these jigging fools? Companion, hence! CASSIUS. Away, away, be gone! Exi",THE TRAGEDY OF JULIUS CAESAR,0,train
eeping an electronic path open for the next readers. Do not remove this. **Welcome To The World of Free Plain Vanilla Electro,The Two Noble Kinsmen by Shakespeare,1,train
"ther daughter will use thee kindly; for though she's as like this as a crab's like an apple, yet I can tell what I can",THE TRAGEDY OF KING LEAR,0,train
"s amazed, his hope struck dead, and the pride of his youth muffled in these dark clouds of oppression. HUSBAND. Hum, um, um. M",A Yorkshire Tragedy by Shakespeare,1,train
", I know not how, threw me at least three yards Out of my saddle. I never was so robbed In all my life. COBHAM. I am very sorr",Sir John Oldcastle by Shakespeare,1,train
"r griefs, And I will give you audience. CASSIUS. Pindarus, Bid our commanders lead their charges off A little from",THE TRAGEDY OF JULIUS CAESAR,0,train
"this always, that a man is never undone till he be hang'd, nor never welcome to a place till some certain shot be paid, and",THE TWO GENTLEMEN OF VERONA,0,train
"To stale with ordinary oaths my love To every new protester, if you know That I do fawn on men and hug them hard A",THE TRAGEDY OF JULIUS CAESAR,0,train
"you, that you swear no better? you half-Christned Catomites, you ungod-mothered Varlets, do's the first lesson teach you to be",The Puritaine Widdow by Shakespeare,1,train
"your belly; You have forgotten what I did bid you do. MOUSE. Faith, I know nothing, but you bade me go to breakfast. SEGASTO.",Locrine Mucedorus by Shakespeare,1,train
"gh I am sold, Not yet enjoy'd. So tedious is this day As is the night before some festival To an impatient child tha",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ou deem'st at Thebs, And therein wretched, although free. But if Thou knew'st my Mistris breathd on me, and that I ear'd her la",The Two Noble Kinsmen by Shakespeare,1,train
"xts. We need funding, as well as continued efforts by volunteers, to maintain or increase our production and reach our goals.",A Yorkshire Tragedy by Shakespeare,1,train
"Post hence thy self, thou counter-checking trull; I will possess this habit, spite of thee, And gain the glory of thy wished por",Locrine Mucedorus by Shakespeare,1,train
"re fatter! But I fear him not, Yet if my name were liable to fear, I do not know the man I should avoid So soon as t",THE TRAGEDY OF JULIUS CAESAR,0,train
": [1] Only give exact copies of it. Among other things, this requires that you do not remove, alter or modify the e",The Merry Devill of Edmonton by Shakespeare,1,train
"blood. Unhappy hour, Accursed place, but most inconstant fate, That hadst reserved him from the bullet's fire, And suffered him",Sir John Oldcastle by Shakespeare,1,train
"y head upon the block. AMADINE. Oh, spare me, Bremo, love should limit life, Not to be made a murderer of him self. If thou wil",Locrine Mucedorus by Shakespeare,1,train
"our blood In private tears lament his entertainment. SHREWSBURY. To doubt the worst is still the wise man's shield, That arms h",Sir Thomas More by Shakespeare,1,train
"sum; But I must be gone, for Wit doth appear. [Exit. Enter Wit ruffling, and Inclination the Vice.] WIT. In an arbor green, a",Sir Thomas More by Shakespeare,1,train
Gutenberg Newsletter. http://www.ibiblio.org/gutenberg/etext03 or ftp://ftp.ibiblio.org/pub/docs/books/gutenberg/etext03 Or /e,The Puritaine Widdow by Shakespeare,1,train
"to arrest him. RAVEN. Troth, I'll take part with thee, then, Sergeant, not for the sake of the money so much, as for the hate I",The Puritaine Widdow by Shakespeare,1,train
"I. Scene I. A public place. Enter Mercutio, Benvolio, and Men. Ben. I pray thee, good Mercutio, let's retire. The day is",THE TRAGEDY OF ROMEO AND JULIET,0,train
"rney to Nuncke, to set down the history of me, of my state and fortunes? Shall I that Dedicated my self to pleasure, be now con",A Yorkshire Tragedy by Shakespeare,1,train
"pes of what he undertakes, And when he's angry, then a setled valour (Not tainted with extreames) runs through his body, And gui",The Two Noble Kinsmen by Shakespeare,1,train
"houses, where's your dwelling place? STRUMBO. Place? Ha, ha, ha! laugh a month and a day at him. Place! I cry God mercy: why",Locrine Mucedorus by Shakespeare,1,train
"d as an open gazing stock to every one, but in a place alone, as fits a creature so miserable. MILLER. Trot",Fair Em by Shakespeare,1,train
"Hereafter I will live to make amends. Is, then, their time of meeting no near hand? We'll meet with them, but little for their",Sir John Oldcastle by Shakespeare,1,train
"What, i' th' storm? i' th' night? Let pity not be believ'd!' There she shook The holy water from her heavenly eyes,",THE TRAGEDY OF KING LEAR,0,train
"it lord Cobham.] [A hoise again heard about the house, a pretty while; then enter the Constable, meeting Harpoole in the Irish",Sir John Oldcastle by Shakespeare,1,train
"O. By heaven, I saw my handkerchief in 's hand. O perjured woman! Thou dost stone my heart, And makest me call what I in",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"oclaim it That he which find, him shall deserve our thanks, Bringing the murderous caitiff to the stake; He that",THE TRAGEDY OF KING LEAR,0,train
"itains and Huns, with their discomfiture, the Britain's victory with their accidents, and the death of Albanact. Play attributed",Locrine Mucedorus by Shakespeare,1,train
"bold With our discourse to make your Grace to smile. What think you of this page, my lord? DUKE. I think the boy hath",THE TWO GENTLEMEN OF VERONA,0,train
"tend to do A murther, which I thought a sacrifice. I saw the handkerchief. DESDEMONA. He found it then;",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
] Jul. Farewell! God knows when we shall meet again. I have a faint cold fear thrills through my veins That almost fre,THE TRAGEDY OF ROMEO AND JULIET,0,train
"I have past them all with a good couragio, couragio, & my wife & I are in great love and charity now, I thank my manhood & my s",Locrine Mucedorus by Shakespeare,1,train
"e the aldermen Are with their several companies in arms; Will them to go unto their several wards, Both for the stay of furth mu",Sir Thomas More by Shakespeare,1,train
"t business into my dispatch, Which shall to all our nights and days to come Give solely sovereign sway and masterdom.",THE TRAGEDY OF MACBETH,0,train
"my pretence. My Mucedorus surely stays for me, And thinks me over long: at length I come My present promise to perform. Ah, wh",Locrine Mucedorus by Shakespeare,1,train
"nt To show their open banner. Now to you: If on my credit you dare build so far To make your speed to Dover, you",THE TRAGEDY OF KING LEAR,0,train
"REY. Oh, how if the devil should prove a knave, and tear the hangings? CAPTAIN. Fuh, I warrant you, Sir Godfrey. EDMOND. Aye,",The Puritaine Widdow by Shakespeare,1,train
"letter. VALENTINE. That's the letter I writ to her friend. SPEED. And that letter hath she deliver'd, and there an end. V",THE TWO GENTLEMEN OF VERONA,0,train
"efully accepts contributions of money, time, public domain materials, or royalty free copyright licenses. Money should be paid t",The Puritaine Widdow by Shakespeare,1,train
"r, Are you fast married? Be assured of this, That the magnifico is much beloved, And hath in his effect a voice pote",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"t one thing. But, Host, doth this Sir Proteus, that we talk on, Often resort unto this gentlewoman? HOST. I tell you w",THE TWO GENTLEMEN OF VERONA,0,train
"gone, And this way comes he with it presently; Where, if it please you, you may intercept him. But, good my lord, d",THE TWO GENTLEMEN OF VERONA,0,train
"pray'd tonight, Desdemona? DESDEMONA. Ay, my lord. OTHELLO. If you bethink yourself of any crime Unreconciled as yet to",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Then mine Host And his fat Spowse, that welcomes to their cost The gauled Traveller, and with a beckning Informes the Tapster t",The Two Noble Kinsmen by Shakespeare,1,train
"d on the air, I am one that am nourish'd by my victuals, and would fain have meat. O, be not like your mistress! Be move",THE TWO GENTLEMEN OF VERONA,0,train
"ives. GEORGE. There spake an angel. Come, let us along, then. [Exeunt.] SCENE II. London. The Sessions House. [An arras",Sir Thomas More by Shakespeare,1,train
"more damn'd In evils to top Macbeth. MALCOLM. I grant him bloody, Luxurious, avaricious, false, deceitful, Sudden,",THE TRAGEDY OF MACBETH,0,train
"To Edmund Earl of Gloucester. Seek him out Upon the British party. O, untimely death! Death!",THE TRAGEDY OF KING LEAR,0,train
usin- with which grief It is supposed the fair creature died- And here is come to do some villanous shame To the dea,THE TRAGEDY OF ROMEO AND JULIET,0,train
"Let me work; For I can give his humor the true bent, And I will bring him to the Capitol. CASSIUS. Nay, we will al",THE TRAGEDY OF JULIUS CAESAR,0,train
"ummer night My sighs have drunk the dew from off the earth, And I have taught the Niting-gale to wake, And from the meadows spri",The Merry Devill of Edmonton by Shakespeare,1,train
r'd like an egg; but thou dost breathe; Hast heavy substance; bleed'st not; speak'st; art sound. Ten masts at each mak,THE TRAGEDY OF KING LEAR,0,train
"elicet, the way of flesh--you have me? WOOER. Yet, very well, Sir. DOCTOR. Please her appetite, And doe it home; it cures he",The Two Noble Kinsmen by Shakespeare,1,train
"m God hates most, and all Societies esteem least, that man is sure to be a husband.--Such is the peevish Moon that rules your bl",The Puritaine Widdow by Shakespeare,1,train
". Look quickly for the fifteen day:--if within the compass of these two days there would be some Boystrous storm or other, it wo",The Puritaine Widdow by Shakespeare,1,train
"ince mighty kings are subject to mishap-- Aye, mighty kings are subject to mishap!-- Since martial Locrine is bereft of life, Sh",Locrine Mucedorus by Shakespeare,1,train
", Malcolm, Donalbain, Lennox, with Attendants, meeting a bleeding Sergeant. DUNCAN. What bloody man is that? He can report,",THE TRAGEDY OF MACBETH,0,train
"ered throughout numerous locations. Its business office is located at 809 North 1500 West, Salt Lake City, UT 84116, (801) 596-",Fair Em by Shakespeare,1,train
"l may know, None must be king but Humber and his son. HUMBER. Courage, my son, fortune shall favour us, And yield to us the cor",Locrine Mucedorus by Shakespeare,1,train
"ould he would offer it wisely. NICHOLAS. Verily, and indeed la, Cousin-- CAPTAIN. I have took note of thy fleers a good while:",The Puritaine Widdow by Shakespeare,1,train
"is bought, and yet I purchase cheapely, As I doe rate your value. THESEUS. O loved Sister, He speakes now of as brave a Knight",The Two Noble Kinsmen by Shakespeare,1,train
"have confest her, and the Lady Prioress Hath given me ghostly counsel with her blessing. And how say ye, boys, If I be chose the",The Merry Devill of Edmonton by Shakespeare,1,train
see us crown'd at Scone. Flourish. Exeunt. -THE END-,THE TRAGEDY OF MACBETH,0,train
"t's most certain, and with you; next month with us. Gon. You see how full of changes his age is. The observation we have",THE TRAGEDY OF KING LEAR,0,train
"h. LUBECK. No, Mariana, that is not it. His love to Blanch Was then extinct, when first he saw thy face. '",Fair Em by Shakespeare,1,train
"kindness to me (as I smoothd him With all the skill I had) though his deserts Are in form uglier then an unshaped Bear, He's rea",A Yorkshire Tragedy by Shakespeare,1,train
"HELLO. O, ay, as summer flies are in the shambles, That quicken even with blowing. O thou weed, Who art so lovely fair a",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
r. THESEUS. Your Father Sure is a happy Sire then: what prooves you? ARCITE. A little of all noble Quallities: I could have,The Two Noble Kinsmen by Shakespeare,1,train
"ke a naked new-born babe Striding the blast, or heaven's cherubin horsed Upon the sightless couriers of the air, Sha",THE TRAGEDY OF MACBETH,0,train
"rk Antony, shall we give sign of battle? ANTONY. No, Caesar, we will answer on their charge. Make forth, the generals woul",THE TRAGEDY OF JULIUS CAESAR,0,train
at straight. Kent. That from your first of difference and decay Have followed your sad steps. Lear. You're welcome hith,THE TRAGEDY OF KING LEAR,0,train
"do but jest. VALINGFORD. I would I did; then were my grief the less. MOUNTNEY. Nay, never grieve; for if t",Fair Em by Shakespeare,1,train
"cross you, but I will do so. March. Drum. Enter Brutus, Cassius, and their Army; Lucilius, Titinius, Messala,",THE TRAGEDY OF JULIUS CAESAR,0,train
"at learning is! My lord, I'll tell my lady you will come. Rom. Do so, and bid my sweet prepare to chide. Nurse. Here is",THE TRAGEDY OF ROMEO AND JULIET,0,train
"pleasant joy enjoy your sweetest love, Shed forth those tears with me, which then you shed, When first you would your ladies to",Locrine Mucedorus by Shakespeare,1,train
"rous shaft that's shot Hath not yet lighted, and our safest way Is to avoid the aim. Therefore to horse; And let us",THE TRAGEDY OF MACBETH,0,train
"d have stayed at Cobham. SIR JOHN. No, Doll, no, I'll none of that; Kent's too hot, Doll, Kent's too hot. The weathercock of W",Sir John Oldcastle by Shakespeare,1,train
by and the heart I bear Shall never sag with doubt nor shake with fear. Enter a Servant. The de,THE TRAGEDY OF MACBETH,0,train
"he to know my name? CAPTAIN. Fear not, Sir Godfrey, all's quieted. SIR GODFREY. What, is he laid? CAPTAIN. Laid; and has new",The Puritaine Widdow by Shakespeare,1,train
"man that would keep Church so duly; rise early, before his servants, and e'en for Religious hast, go ungartered, unbuttoned, nay",The Puritaine Widdow by Shakespeare,1,train
"Exit. Jul. O, shut the door! and when thou hast done so, Come weep with me- past hope, past cure, past help! F",THE TRAGEDY OF ROMEO AND JULIET,0,train
"Exit JULIA. And yet, I would I had o'erlook'd the letter. It were a shame to call her back again, And pray he",THE TWO GENTLEMEN OF VERONA,0,train
"s to die. LODOVICO. O thou Othello, that wert once so good, Fall'n in the practice of a damned slave, What shall be sa",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
are come To this great stage of fools. This' a good block. It were a delicate stratagem to shoe A troop of horse,THE TRAGEDY OF KING LEAR,0,train
"But Lubeck now regards not Mariana. LUBECK. Even as my life, so love I Mariana. MARIANA. Why do you p",Fair Em by Shakespeare,1,train
Exit. Gent. Made you no more offence but what you speak of? Kent. None. How chan,THE TRAGEDY OF KING LEAR,0,train
e hearing of my wife with your approach; So humbly take my leave. DUNCAN. My worthy Cawdor! MACBETH. [Aside.] The Prince,THE TRAGEDY OF MACBETH,0,train
"ENE IV. Another part of the field. Alarum. Enter, fighting, Soldiers of both armies; then Brutus, young Cato, Lucilius, and oth",THE TRAGEDY OF JULIUS CAESAR,0,train
e is got without content. 'Tis safer to be that which we destroy Than by destruction dwell in doubtful joy.,THE TRAGEDY OF MACBETH,0,train
"RLEY. Friends and fellows, indeed, sir Roger. ACTON. Why, thus you shew your self a Gentleman, To keep your day, and come so we",Sir John Oldcastle by Shakespeare,1,train
"less Valentine! Exeunt VALENTINE and PROTEUS LAUNCE. I am but a fool, look you, and yet I",THE TWO GENTLEMEN OF VERONA,0,train
"LDERSHAM. I have heard of one that is a great magician, But he's about the University. SIR RAPH. Did not you send your novice B",The Merry Devill of Edmonton by Shakespeare,1,train
"ief; my answer's set: I shall bring news ways heavier then the debt.-- Two brothers: one in bond lies overthrown, This on a dead",A Yorkshire Tragedy by Shakespeare,1,train
"ltis alijs that make a dance: Say 'I,' and all shall presently advance. THESEUS. I, I, by any meanes, deere Domine. PERITHOUS",The Two Noble Kinsmen by Shakespeare,1,train
"all the rout of the condemned fiends, Framed a garland by her magic skill, With which she wrought Jason and Creons. So Gwendolin",Locrine Mucedorus by Shakespeare,1,train
"calls within.] BISHOP. Help, help, help! Master Lieutenant, help! LIEUTENANT. Who's that within? some treason in the Tower U",Sir John Oldcastle by Shakespeare,1,train
"ath drunk tonight already, He'll be as full of quarrel and offense As my young mistress' dog. Now my sick fool Roderigo,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ing Date: March 18, 2009 [EBook #5137] Release Date: February, 2004 Language: English *** START OF THIS PROJECT GUTENBERG EBO",Fair Em by Shakespeare,1,train
". Believe me for mine honor, and have respect to mine honor, that you may believe. Censure me in your wisdom, and awake",THE TRAGEDY OF JULIUS CAESAR,0,train
"e you again, By me for your reward a sends 8 angels, With many thanks. But sup before you go: It is his will you should be fair",Sir Thomas More by Shakespeare,1,train
"Is stopped, the very source of it is stopp'd. MACDUFF. Your royal father's murther'd. MALCOLM. O, by whom? LENNOX. Tho",THE TRAGEDY OF MACBETH,0,train
il. Now art thou my lieutenant. IAGO. I am your own forever. Exeunt. SCENE IV. Before the c,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"grace in him; he blushes. VALENTINE. I warrant you, my lord- more grace than boy. DUKE. What mean you by that saying? VALE",THE TWO GENTLEMEN OF VERONA,0,train
"illow, willow, willow. If I court moe women, you'll couch with moe men-"" So get thee gone; good night. Mine eyes do",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Vanity, And Wisdom she herself. MORE. And one boy play them all? by our Lady, he's laden. Well, my good fellow, get ye straight",Sir Thomas More by Shakespeare,1,train
"er I was borne, that ever I was borne! SIR GODFREY. Nay, good Sister, dear sister, sweet sister, be of good comfort; show your",The Puritaine Widdow by Shakespeare,1,train
"city, He answered me, and with a solemn oath, That, if he had the Mayor of London's wife, He would keep her in despite of any En",Sir Thomas More by Shakespeare,1,train
"O, farewell! Dies. OTHELLO. Why, how should she be murther'd? EMILIA.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
